40,36,36,36,36,36,36,36,36,35,36,36,36,36,35,36,35,36,36,36,36,35,36,36,36,35,36,36,36,36,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,35,35,36,36,36,36,35,36,36,35,36,35,38,35,35,36,36,36,36,36,36,36,36,34,36,36,36,35,35,36,36,36,35,36,36,36,36,36,35,36,36,36,35,35,36,36,35,36,35,34,36,36,36,36,33,36,35,34,36,36,36,35,35,36,36,36,36,35,35,34,36,36,38,36,36,35,36,36,36,35,34,36,35,34,34,36,36,36,36,36,34,34,36,36,36,35,36,36,35,35,36,36,36,36,36,36,36,36,35,36,36,35,35,36,36,36,36,35,36,34,34,35,35,34,36,35,36,34,35,36,36,36,38,36,36,34,33,35,36,35,35,36,36,35,34,35,35,36,36,35,35,36,35,34,36,36,35,36,36,35,35,35,35,35,34,36,36,36,35,36,33,35,36,35,35,36,35,36,36,34,36,35,34,36,36,36,35,35,34,36,34,34,36,36,33,35,35,36,36,36,35,36,35,36,35,35,34,36,33,36,35,35,35,35,35,36,34,34,35,35,36,36,34,34,36,36,36,36,36,36,36,35,36,35,34,35,36,36,36,30,36,34,36,36,35,35,36,36,36,35,35,35,38,35,36,35,34,36,36,35,35,35,36,35,36,34,36,34,34,35,36,36,36,36,36,35,35,35,36,33,36,33,36,36,36,34,35,36,34,34,36,35,33,36,34,35,34,35,36,35,35,35,35,34,34,35,35,36,35,34,34,34,37,32,35,36,35,35,35,36,34,36,36,34,34,36,35,34,35,34,36,34,35,35,35,35,35,35,36,35,36,36,35,36,33,35,35,35,35,35,35,35,36,35,35,36,35,35,36,34,33,35,35,34,36,34,34,34,33,31,33,34,38,35,34,35,35,34,34,34,36,35,35,36,35,36,32,35,34,35,35,33,34,35,35,36,35,32,36,33,35,35,35,35,35,36,36,35,35,34,34,34,35,35,34,34,35,36,36,36,36,36,35,36,35,33,35,34,33,34,30,35,38,36,36,35,32,36,36,34,33,34,35,34,32,29,36,36,35,36,35,31
58,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,54,54,54,54,54,54,54,53,54,54,54,53,54,53,53,54,53,54,54,54,54,53,54,54,54,53,53,53,54,54,53,54,54,54,54,54,56,53,53,52,53,52,54,53,54,54,54,53,53,54,52,54,54,54,53,51,54,54,52,54,54,53,53,54,52,54,54,54,53,54,52,53,53,52,54,54,54,54,53,54,54,51,54,54,54,53,54,54,52,52,53,53,53,52,54,52,55,54,50,53,54,53,54,53,54,54,52,54,53,52,52,53,52,54,53,54,52,54,52,52,54,52,54,54,54,53,51,54,53,54,53,54,54,54,54,54,54,53,54,52,54,54,51,53,53,52,53,52,53,53,53,54,52,53,54,54,56,53,51,53,54,52,53,54,51,52,54,52,52,50,54,53,52,53,54,53,54,53,54,52,50,54,52,52,51,52,52,54,54,53,53,54,52,53,53,54,53,53,53,52,49,52,53,52,53,54,53,53,53,51,54,52,53,50,53,54,56,54,53,50,51,53,50,54,54,53,52,52,53,54,52,52,53,52,51,51,54,52,53,54,53,49,52,52,50,53,53,53,53,52,51,52,51,52,52,51,52,52,52,54,53,53,52,51,50,51,53,52,49,52,52,51,51,53,53,53,55,53,53,53,54,51,54,51,52,53,50,50,52,54,49,52,52,52,52,52,50,49,50,49,51,50,54,51,54,53,52,53,52,52,54,53,51,53,52,52,50,50,51,52,51,53,49,53,49,54,52,52,52,52,52,53,47,52,53,54,55,54,52,53,51,51,53,50,50,51,53,53,52,50,51,51,52,52,53,54,54,52,53,52,53,52,54,52,53,51,51,49,52,50,53,54,52,49,53,52,52,48,52,53,52,52,54,50,54,50,50,52,50,48,52,52,52,52,52,53,52,53,50,53,50,51,49,53,51,52,51,50,54,51,53,51,52,54,52,51,49,53,52,53,53,50,53,52,53,52,53,52,53,52,52,53,53,49,51,52,51,52,51,53,51,51,54,51,52,52,51,52,51,49,51,51,52,53,49,48,55,48,52,49,52,53,52,52,50,47,51,50,50,49,52,50,52,51,49,49
58,54,54,54,54,54,54,54,53,54,54,54,54,53,54,54,54,53,54,54,53,54,54,54,54,54,54,54,53,54,54,54,53,54,54,54,54,54,54,53,54,52,53,54,54,54,54,53,54,53,52,53,54,54,53,54,54,54,53,53,56,54,53,54,54,53,54,53,52,54,53,54,54,54,53,54,54,53,53,53,53,54,53,54,53,53,54,54,53,53,54,52,53,54,53,54,51,52,52,53,53,54,54,53,53,53,54,54,54,50,52,54,54,53,54,54,52,53,54,52,55,52,53,54,51,53,54,54,54,53,52,52,53,54,54,54,53,51,52,52,53,53,53,53,53,54,52,54,53,54,54,54,50,53,54,53,53,54,52,53,54,54,51,51,53,50,53,53,54,52,52,53,54,53,54,54,52,54,54,51,56,52,53,53,53,52,53,52,50,53,49,54,52,52,53,53,53,51,52,50,54,51,53,54,54,54,51,52,53,51,52,52,52,53,53,53,53,53,53,53,52,53,52,53,50,51,51,52,52,52,52,52,53,52,50,53,52,53,52,53,55,54,51,52,52,50,53,52,54,54,53,54,50,53,52,51,52,53,53,51,53,52,50,53,54,52,53,54,51,54,52,52,51,52,52,54,50,53,52,52,54,51,52,53,51,51,52,51,53,53,51,53,53,53,52,52,52,53,52,53,56,51,52,48,53,52,53,53,51,52,53,52,51,48,50,54,54,48,51,50,49,53,51,50,49,54,54,51,53,48,53,48,52,53,51,54,52,53,51,53,54,51,47,52,52,52,53,50,52,50,51,49,49,48,52,53,51,53,51,51,53,53,53,53,53,52,52,50,53,52,52,49,50,51,52,53,54,52,52,49,52,53,51,51,51,48,51,49,53,52,51,52,53,51,53,51,52,51,51,49,52,53,52,50,52,51,49,51,53,53,54,53,53,52,53,52,50,49,52,52,53,53,53,54,52,52,54,50,51,51,51,51,51,50,52,51,51,50,54,51,52,53,50,51,51,49,53,51,50,53,52,50,52,52,50,48,53,49,53,49,50,52,50,53,49,51,49,52,50,51,53,51,49,51,51,52,51,51,49,53,50,52,47,52,54,52,53,53,53,52,53,52,51,49,53,52,50,49,49,48
76,72,72,71,72,72,72,72,72,72,72,72,70,72,72,72,72,72,72,72,72,72,72,71,71,72,72,72,72,72,71,72,72,71,72,72,71,72,72,72,72,72,72,72,71,70,70,71,71,72,72,72,68,71,70,72,72,72,71,70,74,72,71,72,71,72,72,70,70,70,70,70,71,72,70,70,71,71,71,71,69,70,68,71,72,70,71,72,71,71,71,71,72,70,71,71,72,70,69,70,72,70,71,69,68,71,71,69,72,71,71,70,71,71,69,72,69,72,71,71,73,71,69,72,71,69,71,71,71,70,72,70,71,71,71,71,71,71,71,69,71,71,71,71,68,69,70,72,69,71,69,71,71,71,72,69,70,70,72,71,70,71,71,70,69,71,69,70,68,71,69,71,69,69,70,67,72,70,68,72,72,68,69,68,71,70,69,69,71,70,69,71,70,70,70,71,66,67,69,70,71,70,68,70,67,72,66,70,69,71,69,68,70,69,71,69,69,70,71,69,66,70,70,69,68,68,68,71,69,70,66,70,70,71,71,67,70,70,69,70,73,68,70,67,67,69,71,68,70,71,67,71,68,68,71,69,69,69,70,67,68,68,68,69,67,71,71,67,65,67,68,66,71,69,68,67,68,68,68,68,69,64,66,70,70,69,71,69,68,69,68,66,68,69,68,70,68,71,66,70,71,69,67,67,70,70,69,68,71,67,66,69,72,71,66,66,70,70,65,70,68,66,70,71,69,70,69,69,68,69,68,69,69,67,69,64,67,70,67,70,71,67,68,69,67,68,67,69,68,71,70,66,71,71,69,68,67,70,68,68,69,70,66,67,71,70,70,69,67,68,69,69,67,72,67,70,66,70,64,69,69,71,66,64,69,67,68,64,66,71,69,67,64,65,67,68,65,71,68,72,67,66,67,65,69,66,67,69,68,63,68,68,64,72,67,67,70,68,70,66,71,69,71,69,66,65,68,68,68,69,67,68,68,67,67,65,65,69,68,69,64,70,68,69,66,68,67,66,66,66,70,69,71,66,68,72,70,67,68,66,66,64,66,62,68,67,67,63,70,64,70,68,67,69,68,64,66,69,69,64,69,64,68,64,68,64,65,69,66,67,69,70,61,69,64,67,64,69,67,63
