40,36,36,36,35,36,36,36,36,36,36,36,35,36,36,36,36,36,35,36,36,36,36,36,36,36,36,35,36,36,36,36,35,36,36,36,36,36,36,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,37,36,36,34,36,36,36,36,36,36,36,36,36,35,36,36,36,36,33,36,36,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,36,36,35,36,36,35,36,36,35,36,34,36,35,36,36,36,36,36,38,35,35,35,35,36,35,35,35,36,35,36,36,36,36,36,34,35,36,36,33,35,35,35,36,36,36,35,36,36,35,36,35,36,36,36,36,36,36,35,36,36,36,36,35,36,36,36,35,35,36,36,36,35,36,35,35,34,36,36,37,36,36,36,35,36,36,36,35,36,35,36,35,36,36,35,36,34,34,36,35,35,36,36,36,35,35,35,35,35,36,34,36,35,34,35,36,35,33,32,34,36,36,36,35,34,34,34,33,36,36,35,36,35,36,35,36,35,36,36,36,35,35,36,34,36,36,36,35,36,36,36,35,36,34,34,34,36,36,36,35,36,36,35,36,36,36,36,36,34,36,35,35,35,36,35,34,35,36,35,35,36,36,34,36,36,35,36,36,34,36,36,36,36,35,35,36,35,36,35,39,35,34,36,36,35,36,36,35,35,36,35,33,35,35,35,34,36,36,36,35,35,34,35,35,34,36,35,34,36,35,34,33,36,36,35,36,36,35,36,36,35,36,35,32,35,34,35,34,34,36,35,36,34,36,34,35,33,35,35,37,36,34,35,36,35,34,36,35,36,35,34,36,35,36,36,36,34,35,36,35,35,36,36,33,35,35,36,35,36,34,35,35,36,33,34,35,34,34,35,35,35,33,35,36,36,35,33,36,35,36,36,35,36,36,34,35,33,33,35,37,33,34,36,34,35,36,33,35,34,34,36,34,35,34,36,35,36,36,35,35,34,36,35,34,35,36,35,35,32,36,36,32,34,35,36,36,36,35,34,33,35,34,36,33,36,32,35,34,34,34,35,36,34,33,36,35,35,35,36,38,35,35,35,36,35,35,34,36,32,34,32,35,35,33,36,34,35,36,31
58,54,54,54,54,54,54,54,54,54,54,53,54,54,54,54,54,54,54,54,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,52,54,54,54,54,54,54,54,53,54,53,54,52,54,54,54,54,53,53,54,54,51,54,55,54,54,54,52,53,54,54,54,54,54,53,54,54,54,54,54,52,53,54,54,54,52,54,54,52,52,54,54,54,54,54,54,54,54,53,54,53,54,53,54,52,53,54,54,54,53,54,51,53,53,54,52,54,53,53,52,52,54,51,55,54,52,54,54,54,53,54,54,53,54,54,54,52,53,54,54,53,54,53,52,53,52,53,54,52,53,53,52,52,54,54,53,52,52,51,54,54,53,54,53,51,54,53,52,51,53,51,53,51,54,53,53,51,54,53,51,53,54,52,55,53,54,52,52,54,53,54,54,52,54,54,52,53,53,52,52,52,53,53,51,53,54,54,53,53,51,52,50,53,52,53,53,53,54,53,51,54,51,53,53,53,53,54,53,54,52,53,52,50,49,52,53,53,52,52,53,53,53,53,55,53,54,53,54,53,53,54,53,51,51,53,52,52,52,50,53,50,54,51,53,52,53,52,52,53,51,52,52,53,52,52,53,54,52,52,52,54,54,52,52,51,52,53,50,51,52,49,53,52,52,53,53,51,53,53,54,51,51,54,56,54,53,50,53,52,53,52,51,51,51,54,52,53,52,52,50,53,52,52,51,54,51,52,54,53,53,54,50,53,54,53,54,50,50,53,50,49,51,53,53,52,51,49,50,48,54,51,53,53,51,52,52,53,52,51,52,53,52,54,55,53,54,53,51,52,53,51,52,54,53,54,53,51,50,51,49,51,51,52,53,51,52,54,51,47,51,51,50,54,53,51,53,52,51,50,49,53,48,54,54,53,53,53,53,51,49,53,51,50,50,53,49,51,52,52,51,49,50,52,54,51,53,53,52,49,53,47,51,52,53,52,52,49,53,51,52,52,49,53,51,52,51,52,50,51,48,50,52,52,51,49,53,51,52,50,50,52,52,50,52,53,49,51,50,49,49,53,53,52,49,49,51,50,47,50,52,52,54,52,55,50,49,48,50,52,50,51,54,50,53,51,48,53,50,50,49,48,53,49
58,53,54,54,54,54,54,54,54,54,54,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,54,54,53,54,54,54,53,53,54,54,52,54,53,54,53,53,54,53,53,53,54,54,53,54,54,56,53,53,53,53,54,54,53,54,54,54,53,52,53,54,54,53,54,53,54,52,54,53,54,53,53,53,52,54,54,54,52,54,53,52,53,53,54,53,54,54,52,54,53,54,53,53,54,54,54,54,54,53,54,54,54,53,54,53,54,56,53,53,53,52,54,53,52,54,54,53,53,53,54,52,53,53,54,54,53,54,52,51,52,53,54,52,54,52,53,52,53,50,54,54,53,54,54,53,52,53,53,52,54,53,52,52,54,53,54,52,54,54,54,51,54,52,54,50,53,55,53,53,52,53,53,52,54,53,52,53,53,53,53,54,52,51,54,52,53,54,53,54,52,54,54,54,50,53,53,54,52,52,53,51,53,52,53,50,54,54,51,49,53,54,53,54,52,51,53,53,52,53,54,53,52,53,54,52,52,53,54,51,50,52,54,53,53,54,52,53,51,52,53,52,53,52,54,54,53,52,53,53,52,52,52,52,50,54,52,51,52,53,51,51,54,50,54,51,53,51,49,49,53,54,51,50,54,54,52,51,51,52,51,54,53,53,53,51,53,54,51,54,53,51,51,53,52,51,51,51,52,51,54,53,53,52,53,51,53,52,52,52,53,54,50,54,51,52,52,51,53,53,50,50,51,48,54,51,53,53,47,52,49,53,51,51,51,50,50,52,54,49,53,53,51,53,51,51,51,54,54,52,52,53,52,53,52,50,54,52,47,52,50,53,51,52,49,51,52,53,51,52,53,51,50,49,50,51,48,51,51,53,53,49,53,51,51,51,52,54,51,51,50,53,52,54,51,53,52,50,54,52,51,49,53,52,53,52,50,52,52,51,51,51,53,50,48,52,53,51,53,51,52,51,53,50,49,52,54,52,49,52,50,53,50,51,52,51,53,50,52,53,50,50,52,49,52,48,52,51,50,54,48,50,52,48,50,54,49,51,50,50,52,47,51,50,47,51,52,55,50,51,49,52,50,50,49,54,52,51,53,52,50,54,51,53,51,51,44
76,72,72,72,72,72,72,70,72,72,71,72,72,71,72,72,72,72,70,72,72,70,71,72,72,71,72,71,71,72,71,72,71,72,72,71,70,72,72,71,72,70,70,69,70,72,71,72,72,72,71,72,70,72,72,72,71,71,71,71,74,70,72,72,70,71,71,71,71,71,71,71,70,70,71,71,72,71,70,71,70,72,72,70,71,72,72,69,70,69,71,71,71,72,70,70,72,72,71,71,69,70,70,71,71,70,70,72,72,69,70,71,65,72,71,67,71,71,72,69,70,69,69,71,72,70,71,71,69,70,71,69,70,70,71,72,71,71,70,68,68,71,71,68,70,71,72,70,69,68,67,70,71,71,71,68,70,70,69,71,72,70,70,72,70,70,72,69,69,71,71,72,70,71,72,70,71,70,71,72,71,70,71,69,70,70,72,72,70,70,71,71,70,72,67,69,69,71,71,71,71,68,70,72,72,69,70,68,71,68,71,71,70,71,70,68,68,72,72,70,69,70,69,70,70,65,68,72,70,71,71,69,71,68,68,69,66,71,69,68,69,69,66,70,68,68,67,67,72,69,71,68,64,69,71,69,68,69,65,71,68,71,70,70,69,69,67,71,68,72,68,69,69,66,67,69,66,69,69,68,68,69,68,72,69,71,69,66,68,69,70,69,68,67,68,68,69,68,69,67,74,69,70,69,70,69,69,69,68,70,68,68,71,69,69,66,67,69,70,68,69,63,70,69,67,70,69,71,70,68,71,69,71,71,70,68,68,69,65,69,68,68,71,68,70,70,69,66,70,67,68,68,64,68,66,70,69,65,66,69,70,67,70,67,70,71,69,68,69,63,67,68,68,68,64,68,66,64,68,68,72,69,69,67,66,67,68,70,68,67,68,70,64,68,70,66,63,62,66,67,64,67,69,69,69,67,69,68,67,69,67,69,65,68,65,69,69,68,68,70,70,68,70,69,67,71,67,70,68,66,70,67,69,66,65,70,68,60,66,67,70,70,70,63,68,65,65,71,66,67,67,63,66,69,66,70,65,68,67,65,69,69,66,65,66,69,67,67,64,66,67,66,65,68,63,63,71,64,66,71,72,66,67,68,71,67,64,64,66,70,72,67,67,69,65,67,66,65,58,64
