40,36,36,36,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,36,36,35,36,35,36,36,36,36,35,36,35,35,36,36,36,35,38,35,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,35,34,36,35,35,36,36,35,35,36,36,36,36,36,35,35,36,36,36,36,36,35,35,36,36,36,35,36,36,33,35,36,36,36,36,36,35,35,35,38,34,35,36,36,36,35,36,35,34,36,35,36,33,36,36,36,35,34,36,36,36,35,36,35,36,36,35,35,35,34,36,36,36,35,35,33,36,36,36,35,36,35,35,35,36,35,35,36,36,36,36,36,36,36,35,35,36,33,36,38,35,35,36,36,36,36,36,36,36,34,36,36,34,36,36,36,34,36,36,36,36,35,36,36,36,35,36,35,35,33,34,34,36,35,36,35,36,35,35,34,35,35,35,36,36,36,35,35,35,36,35,36,36,36,35,31,36,34,35,35,36,34,34,36,36,35,36,36,35,36,36,35,35,36,35,35,36,35,35,35,35,35,36,35,35,35,36,36,34,36,36,36,36,36,36,35,33,35,34,36,35,34,36,35,34,35,36,36,35,36,36,36,34,34,34,35,36,35,34,38,35,34,35,35,34,35,36,36,36,36,36,35,36,34,36,36,34,34,36,33,35,35,35,36,35,35,36,36,35,34,35,35,35,36,35,35,34,35,36,32,34,34,34,36,36,34,35,35,35,33,35,35,33,36,34,34,33,36,36,37,34,36,35,34,36,36,34,34,34,33,34,35,32,35,34,32,34,35,36,36,36,34,36,34,33,34,31,36,34,35,35,36,36,32,35,34,35,36,33,35,34,34,36,36,35,35,34,34,36,36,34,34,36,34,34,35,35,35,35,37,36,34,35,33,35,34,35,34,32,34,36,35,32,35,36,35,35,35,35,36,35,34,36,36,36,35,35,34,36,35,35,34,35,36,33,36,34,34,34,35,34,35,35,35,35,33,35,34,33,36,36,34,35,34,36,35,36,34,34,38,36,34,33,35,35,35,35,35,34,35,33,35,34,35,33,35,33,36,33
58,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,54,53,53,53,54,54,54,54,54,53,54,53,54,54,53,54,53,53,54,53,52,53,54,53,54,54,53,54,52,54,54,53,54,53,54,54,56,54,54,54,54,54,54,52,54,54,54,54,52,54,52,53,54,53,54,54,54,54,53,54,52,54,54,54,53,52,54,52,54,53,54,52,52,53,54,54,54,53,53,54,52,54,53,54,53,53,53,53,54,52,54,53,53,54,54,53,56,52,53,53,53,52,53,54,51,54,53,54,52,54,53,54,54,53,52,54,54,50,51,54,54,53,54,53,52,54,54,52,54,54,54,53,54,53,53,53,51,52,52,54,53,53,53,54,52,53,52,54,51,52,53,53,53,52,54,53,55,53,52,51,49,52,52,53,54,54,53,52,53,51,53,52,51,51,54,53,51,54,54,52,50,52,53,54,54,53,54,53,54,52,54,50,51,51,53,51,53,53,53,54,53,51,53,54,52,51,52,54,54,54,52,52,54,54,53,53,54,52,51,52,54,52,51,53,52,53,53,51,53,53,52,52,53,51,53,54,50,54,52,54,53,51,51,52,53,54,53,53,53,52,51,52,53,52,53,53,50,52,50,51,51,54,51,52,50,54,54,54,53,53,53,52,54,52,53,51,57,52,51,52,52,52,52,51,52,52,52,53,53,50,53,51,50,51,48,52,54,52,50,50,52,52,53,53,51,53,52,54,49,49,52,52,52,51,51,51,53,53,51,52,51,54,53,52,52,52,50,52,52,50,51,53,51,51,52,49,55,54,51,51,52,51,51,54,53,50,54,53,53,52,52,54,51,51,49,52,53,53,53,49,50,53,53,51,48,49,51,50,54,52,50,50,53,50,52,49,52,51,50,49,52,53,51,51,52,50,48,51,50,51,52,50,53,54,52,51,52,50,52,50,50,51,50,54,51,52,50,50,47,52,50,53,50,48,50,51,52,53,52,50,53,51,50,51,54,49,50,50,51,50,53,48,50,48,52,53,51,49,50,52,50,49,52,51,52,51,52,51,50,48,50,53,51,48,51,52,55,53,52,52,52,51,50,52,53,51,50,49,52,52,54,50,47,51,52,50
58,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,54,53,54,52,54,54,52,54,53,54,54,54,54,52,54,54,53,54,53,54,54,54,54,54,54,56,54,51,54,54,53,54,54,54,54,54,53,54,54,54,53,54,54,54,52,53,53,53,54,53,54,54,52,54,54,54,50,54,54,54,54,54,53,54,52,54,52,52,54,53,53,53,52,52,54,53,53,52,53,53,54,54,51,51,53,56,53,51,54,53,54,53,53,54,53,54,53,53,53,54,51,54,52,53,54,52,54,54,53,54,52,49,51,54,51,53,54,52,53,54,53,54,54,53,53,53,54,52,54,53,52,53,52,54,54,51,53,54,53,53,54,52,54,54,53,56,53,54,51,52,52,52,53,53,52,52,50,51,54,53,53,53,52,54,54,54,53,54,53,53,52,53,54,50,54,54,54,54,52,53,52,51,51,52,53,53,54,54,51,53,52,53,52,49,54,52,53,53,54,53,51,52,53,53,52,54,54,52,53,52,52,51,53,52,49,51,52,52,54,51,53,52,53,53,52,54,54,49,54,53,52,53,51,54,53,52,53,52,53,53,50,54,51,52,52,51,53,51,54,54,54,54,51,51,53,51,53,51,53,51,53,53,52,52,50,54,51,53,53,53,52,53,53,53,52,52,49,51,49,53,50,51,49,50,50,52,52,53,51,51,53,52,53,53,52,49,51,52,52,52,53,51,53,54,53,54,53,48,50,54,53,53,50,53,54,52,50,52,53,51,52,50,50,52,51,54,51,53,51,53,53,49,52,51,51,54,52,52,51,52,50,52,49,50,54,51,52,53,54,53,53,51,53,50,53,52,51,53,53,51,51,51,54,53,51,51,50,54,51,50,44,47,53,52,52,54,53,50,53,50,48,52,52,49,51,52,52,54,53,51,49,51,48,52,53,52,51,50,48,53,53,51,51,53,52,48,51,52,54,44,52,51,53,51,53,52,50,53,51,53,54,50,51,51,49,53,50,52,53,54,50,50,53,52,48,53,53,49,53,48,53,52,53,48,51,50,52,50,51,53,52,50,49,52,49,52,51,51,51,50,51,52,52,49,51
76,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,71,72,72,72,72,72,72,72,72,72,72,72,70,72,72,72,71,70,72,72,71,72,72,72,71,72,71,72,72,72,71,72,72,71,72,72,72,72,72,74,71,72,72,71,70,71,72,72,72,70,72,72,72,72,71,72,72,72,70,72,70,69,71,70,72,72,71,70,70,70,71,68,70,70,71,71,70,69,72,70,71,71,71,71,72,70,72,67,72,71,71,70,69,69,71,69,70,72,70,73,71,71,70,71,71,70,68,69,72,71,72,70,70,69,72,71,72,69,70,71,72,69,71,69,69,72,72,72,68,71,71,70,70,72,70,70,70,72,72,68,70,71,68,67,66,70,68,71,72,68,68,70,68,71,70,71,72,69,70,73,68,70,70,68,71,71,69,64,71,71,71,69,69,71,69,70,70,68,69,70,66,67,72,70,70,71,71,70,65,69,69,70,71,72,69,69,70,70,69,70,70,70,70,65,68,68,71,68,69,65,72,69,69,67,70,70,70,70,67,72,66,69,69,72,69,69,71,69,70,70,71,70,65,70,68,69,69,69,69,70,70,71,68,69,70,68,68,70,71,67,69,67,68,70,67,70,70,67,70,68,70,66,68,68,67,69,65,68,67,69,71,70,70,70,69,69,69,69,71,68,69,68,67,66,72,66,66,70,66,67,67,66,66,69,71,68,69,69,67,68,68,66,66,69,68,68,69,68,66,69,67,66,66,68,69,70,69,67,70,67,69,69,66,68,71,71,69,68,65,68,67,70,66,68,68,67,67,68,68,68,70,68,67,72,71,67,70,69,72,66,65,61,68,67,70,66,71,64,66,68,67,68,63,66,69,68,68,68,69,67,65,66,70,65,68,66,71,69,62,70,68,69,67,66,62,67,70,68,69,63,68,66,69,69,70,62,69,68,66,70,68,66,68,70,67,67,65,66,69,65,65,67,68,67,62,66,66,69,68,62,68,67,68,66,65,68,66,69,68,68,71,67,68,67,63,69,66,69,69,65,68,70,61,60,64,70,70,66,70,69,64,59,72,71,68,69,71,66,69,69,68,68,68,65,67,67,68,69,69,70,68,70,69,72,68,65,69,68,66
