76,72,72,72,71,72,72,72,72,72,71,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,71,72,72,72,72,72,72,71,72,72,72,71,71,72,72,72,72,71,72,72,72,72,71,72,72,72,72,72,74,72,72,71,71,72,72,72,72,72,71,70,72,72,71,72,72,71,70,72,72,72,71,72,72,72,72,72,72,72,72,71,72,72,72,70,72,72,72,72,71,70,71,72,71,72,71,72,72,72,71,72,70,72,72,71,71,72,72,72,74,72,72,72,71,72,72,72,71,71,72,71,71,72,72,72,71,72,71,72,70,71,72,71,72,71,72,71,72,72,71,72,72,72,72,70,72,72,70,72,72,72,71,72,72,72,72,69,72,72,72,72,72,71,72,72,70,72,72,72,74,70,71,70,71,71,72,72,72,70,71,72,71,72,72,72,72,72,71,72,71,71,72,72,72,70,72,72,70,72,72,71,71,72,71,72,70,72,72,71,71,72,71,72,71,72,71,72,70,71,72,71,72,70,70,72,70,72,72,71,72,72,70,72,72,71,72,72,72,71,72,72,70,72,72,71,71,72,71,71,72,72,72,71,70,72,72,72,72,72,71,72,72,71,71,69,72,72,71,72,70,72,71,71,71,72,71,70,72,72,71,72,72,72,72,71,72,72,70,72,74,72,71,71,72,72,72,72,72,70,72,72,70,72,72,70,71,72,71,71,71,71,70,70,72,71,72,72,72,71,71,71,71,72,70,72,71,69,70,71,71,72,72,71,68,71,72,70,72,72,72,72,68,70,72,70,70,70,70,72,74,72,71,72,72,71,72,72,72,71,67,72,72,71,69,69,69,72,70,71,71,70,71,71,70,71,70,72,70,70,70,72,70,72,69,71,69,70,69,71,71,72,70,72,71,72,71,69,71,70,72,72,69,72,71,69,72,71,72,70,73,72,71,71,70,72,72,69,72,67,72,71,71,71,70,71,72,72,70,71,71,72,71,68,67,70,71,70,71,70,72,69,71,71,71,72,71,71,71,71,69,71,70,71,71,71,69,72,69,70,72,70,72,72,69,70,70,72,69,71,73,71,68,72,71,71,71,71,70,71,70,70,69,71,68,71,70,69,69,66
76,71,72,72,72,72,72,72,72,72,72,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,71,72,72,71,72,72,72,71,71,72,72,70,72,70,72,71,71,72,71,71,71,72,72,71,72,72,74,71,71,71,71,72,72,71,72,72,72,71,70,71,72,72,71,72,71,72,70,72,71,72,71,71,71,70,72,72,72,70,72,71,70,71,71,72,71,72,72,70,71,71,72,71,71,72,72,71,72,72,71,72,72,72,71,72,71,71,74,71,71,71,70,72,71,70,72,72,71,71,71,71,70,71,71,72,72,70,72,70,69,70,71,72,70,72,70,70,70,71,67,72,72,71,72,72,71,70,71,71,70,71,71,70,70,72,71,72,70,71,72,72,69,72,70,72,68,71,73,71,71,70,71,71,70,72,71,70,71,71,71,71,72,70,69,72,70,70,72,71,72,70,72,72,72,68,71,71,72,70,69,71,69,70,70,71,68,72,72,68,67,71,72,71,72,70,69,71,70,70,71,72,70,70,71,72,70,70,70,72,69,68,70,72,71,71,72,70,71,69,70,71,69,71,70,71,72,70,70,71,71,69,70,69,70,67,72,69,69,70,71,69,69,72,68,72,69,71,69,67,67,71,71,69,67,72,71,69,69,69,70,69,72,71,71,71,69,71,72,69,71,71,69,69,71,69,69,69,69,70,69,72,70,71,69,71,69,70,69,70,70,71,72,68,72,69,70,70,69,71,71,68,67,69,66,72,69,71,71,65,70,66,70,68,69,69,68,67,69,72,67,71,70,68,71,69,68,69,72,72,70,70,71,70,71,69,68,72,70,65,70,68,71,68,70,67,69,70,71,69,70,71,69,66,67,68,69,66,69,68,71,71,67,71,68,69,69,70,72,69,69,68,71,70,71,69,71,70,68,71,69,69,67,71,70,70,69,68,70,70,69,68,69,71,68,65,70,71,68,71,69,69,69,70,68,66,67,71,70,67,69,67,70,67,69,70,69,71,68,69,71,67,68,70,67,70,66,69,69,67,72,66,68,70,66,68,72,67,69,66,66,69,64,69,68,65,69,70,73,68,68,67,69,68,67,67,72,70,69,71,70,68,72,69,71,69,68,61
130,126,126,126,125,126,126,126,126,126,126,124,126,126,126,126,126,126,125,126,125,126,126,126,126,126,126,126,126,126,126,126,125,126,125,126,126,126,126,126,126,126,125,126,126,125,126,126,126,125,126,126,125,126,125,125,126,126,125,126,127,126,125,124,124,126,126,126,126,126,126,124,125,126,126,126,126,126,123,126,125,126,125,126,126,126,126,125,126,126,126,125,126,125,125,124,126,126,126,126,126,125,126,126,125,126,125,126,125,126,124,126,124,126,126,126,125,126,126,125,128,125,125,125,124,126,126,125,125,125,126,125,126,126,124,126,124,125,126,126,123,124,125,125,126,125,125,125,126,125,125,126,124,125,126,124,126,126,125,125,126,125,124,126,126,125,125,123,124,126,125,126,126,123,126,124,124,124,125,125,126,124,125,124,125,126,126,126,126,123,124,126,123,125,126,125,126,125,125,125,124,125,126,126,126,125,126,123,123,125,126,124,125,124,124,126,124,126,122,123,126,124,123,125,125,124,124,124,122,125,126,124,125,124,125,126,126,125,125,124,125,125,126,125,126,126,126,126,126,125,126,124,125,125,125,124,126,126,126,125,125,125,125,122,125,126,124,124,126,125,124,125,125,126,124,124,124,126,125,125,124,122,123,124,125,124,125,124,126,125,125,124,125,126,126,125,125,124,126,125,128,125,124,124,124,124,126,124,124,121,124,126,122,126,123,125,124,126,124,126,124,124,123,124,126,122,126,125,124,125,126,124,123,125,123,125,121,123,125,126,124,122,125,123,119,121,125,124,123,123,125,125,122,124,126,121,124,121,124,124,127,126,124,125,125,124,126,124,123,126,124,121,125,123,126,124,122,121,122,124,125,124,126,126,123,125,123,123,124,123,123,122,126,126,123,123,123,123,121,126,126,125,121,125,124,125,124,124,126,123,123,126,123,124,125,123,125,124,124,126,126,124,122,124,124,125,125,118,125,123,122,126,125,126,122,124,125,123,124,126,123,122,123,125,122,123,124,123,124,123,124,124,124,123,123,126,123,124,126,125,121,126,123,122,122,125,116,123,125,123,125,121,125,126,121,124,123,125,124,125,127,123,122,125,124,123,124,118,126,122,124,124,124,126,122,124,125,122,124,114
77,72,72,72,72,72,72,71,72,72,71,72,72,72,72,72,72,72,70,72,72,70,71,72,72,72,72,71,71,72,72,72,72,72,72,71,71,72,72,71,72,71,71,70,71,72,71,72,72,72,72,72,71,72,72,72,72,72,72,71,75,72,72,72,70,72,72,72,71,71,71,71,70,71,71,72,72,71,70,72,71,72,72,70,71,72,72,71,70,70,72,71,71,72,72,71,72,72,72,72,69,71,71,72,72,71,71,72,72,69,71,72,68,72,72,70,72,72,72,72,75,70,70,72,72,70,71,71,69,70,71,70,71,70,71,72,72,72,71,70,71,71,71,71,70,72,72,72,71,70,70,71,71,71,71,70,70,71,70,72,72,71,70,72,71,71,72,70,70,72,71,72,71,71,72,71,71,71,71,72,73,70,71,71,70,71,72,72,72,72,72,72,72,72,70,69,70,71,71,72,71,68,72,72,72,70,71,69,72,72,72,72,71,71,71,70,69,72,72,72,70,71,70,72,70,71,71,72,71,71,71,71,71,69,69,70,67,72,70,70,73,71,67,70,70,69,68,71,72,70,71,71,68,71,72,71,70,71,68,71,69,71,71,70,70,71,69,72,72,72,69,72,70,69,69,69,69,70,69,71,69,70,72,72,70,71,71,68,71,70,71,70,71,71,69,71,70,69,70,71,75,69,72,70,71,72,70,70,70,70,70,72,71,70,72,71,70,70,71,70,70,68,72,70,69,71,69,71,72,71,71,71,71,72,70,70,71,70,67,70,70,69,72,71,70,71,70,68,72,69,70,71,66,70,70,71,71,69,69,72,73,71,70,70,72,71,71,69,70,66,68,72,71,68,66,68,67,70,71,70,72,70,71,68,68,69,70,70,70,70,69,71,68,70,71,69,69,69,67,71,70,70,69,69,71,68,72,70,69,70,70,72,67,70,69,70,71,70,69,70,73,69,70,71,69,71,70,70,69,67,70,70,70,68,69,71,70,64,69,68,72,70,70,66,69,70,68,72,69,70,71,65,68,72,69,71,67,68,70,69,69,71,67,67,69,70,69,68,69,68,71,67,68,68,66,64,72,66,68,72,74,67,67,70,71,70,69,70,67,71,72,68,67,70,67,70,69,69,61,66
113,107,108,108,108,108,108,108,108,108,108,106,108,108,108,108,108,108,108,108,107,108,108,108,108,108,108,108,108,108,108,108,108,108,107,108,108,106,108,108,108,107,107,108,108,105,108,106,108,106,107,108,107,107,106,107,108,107,107,108,111,107,107,107,106,108,108,107,108,108,108,106,106,107,108,108,107,108,106,108,106,108,106,108,107,106,106,106,108,108,108,106,108,107,106,106,107,108,107,108,108,106,107,107,108,107,107,108,106,107,107,108,107,108,108,108,106,107,107,106,110,107,107,107,106,108,106,106,108,107,107,107,107,106,106,107,107,107,108,106,108,105,105,106,107,107,106,108,106,105,106,107,103,107,108,105,108,108,107,106,107,106,106,107,107,106,106,105,106,105,106,107,107,106,105,107,105,108,104,106,109,106,107,105,105,107,106,108,107,104,107,107,105,107,108,105,104,106,106,106,106,107,108,106,107,108,105,103,103,106,107,106,105,106,105,106,105,107,103,108,107,104,102,107,107,107,107,106,104,106,105,105,106,107,106,106,106,107,105,105,107,108,105,103,106,108,107,107,107,103,107,104,104,106,105,104,106,106,108,104,106,107,106,104,105,105,105,102,106,105,104,105,107,105,103,106,104,108,105,107,105,103,102,107,106,103,103,105,107,104,104,104,105,105,108,106,107,106,104,107,108,105,107,105,104,104,107,104,103,103,103,106,104,107,105,105,104,107,105,105,104,106,105,106,108,103,108,105,103,105,105,107,107,102,101,105,98,105,104,106,106,99,105,100,103,103,105,104,103,103,103,107,101,107,106,102,105,104,104,105,108,107,106,105,106,105,107,105,103,108,105,101,106,102,105,103,102,101,103,104,107,105,105,107,102,99,100,103,103,102,105,102,106,107,102,105,102,105,101,106,108,105,104,104,106,106,105,104,106,104,101,107,104,104,103,105,106,105,105,102,106,106,104,104,104,105,104,98,106,106,104,107,104,103,104,104,103,101,102,107,103,102,103,102,103,101,103,103,104,106,102,103,107,103,103,103,101,104,102,103,103,103,104,100,101,103,99,104,107,103,103,100,101,103,96,104,103,101,105,104,110,102,100,101,104,103,101,100,108,105,104,106,105,104,105,103,105,104,104,95
58,54,54,54,54,54,54,54,54,54,53,54,54,54,54,54,54,54,53,54,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,54,54,54,53,54,53,54,54,54,54,54,54,54,54,54,53,54,54,53,54,55,54,54,53,53,54,54,54,54,54,54,53,54,54,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,54,54,54,54,54,53,54,54,54,54,53,54,53,54,53,54,51,54,54,54,54,54,54,53,56,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,53,53,54,54,53,54,53,53,54,54,54,54,54,53,54,54,54,53,54,53,54,54,53,53,54,53,53,54,54,54,54,53,53,54,54,54,54,50,54,52,54,52,54,53,55,53,54,54,54,53,54,54,54,54,54,54,53,54,54,53,54,53,54,54,53,52,54,54,54,54,54,53,53,53,54,54,53,53,54,54,53,54,53,52,53,54,53,54,54,52,53,53,53,54,54,53,54,53,52,54,53,53,53,54,55,53,53,54,54,53,54,54,54,52,54,53,54,54,54,54,53,54,53,54,53,54,54,53,53,54,53,54,54,53,53,54,54,53,54,54,53,54,53,53,54,54,54,53,54,53,52,51,54,53,52,54,54,54,54,52,54,53,52,54,55,53,53,54,54,54,54,54,53,53,54,54,53,54,52,54,53,54,53,53,53,54,54,54,54,54,54,54,53,52,54,54,52,53,54,54,53,52,52,54,54,54,54,52,51,53,54,52,53,52,53,53,53,54,54,54,52,53,53,53,56,54,53,54,54,54,54,54,53,53,52,52,54,53,53,54,51,50,54,54,54,54,53,54,52,53,52,53,53,54,53,51,52,54,54,52,53,53,52,53,53,54,52,54,52,54,53,54,54,53,54,54,52,53,53,54,53,53,53,53,54,53,52,53,54,53,54,51,53,54,53,54,54,53,53,54,53,54,52,53,53,52,52,52,54,52,53,54,54,53,54,52,54,54,53,54,53,52,54,54,53,54,50,53,53,52,52,53,53,54,54,53,54,54,53,52,54,54,51,54,55,53,51,54,54,53,54,51,53,52,54,54,51,54,51,54,54,54,53,48
94,90,90,90,89,90,90,89,90,90,90,88,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,89,90,90,90,90,90,90,90,90,90,89,90,90,90,90,90,90,89,90,90,90,90,89,90,90,90,90,90,92,90,90,89,90,90,90,90,90,89,90,89,89,90,90,90,90,90,87,90,90,90,89,89,89,90,90,89,90,90,90,90,89,90,90,88,90,90,90,90,89,89,90,90,89,90,90,90,90,90,88,90,89,90,90,89,89,90,90,90,92,89,90,90,89,89,89,90,88,89,89,89,90,90,89,90,89,90,90,89,88,89,90,90,89,89,90,89,90,88,89,90,88,89,90,89,90,90,90,90,90,89,90,90,89,90,90,87,88,90,88,90,89,90,90,89,88,90,90,90,90,88,89,89,89,90,90,90,90,88,89,90,89,89,89,89,90,90,89,90,89,89,90,90,90,89,90,88,88,90,90,89,90,89,88,90,89,90,90,89,90,89,88,89,88,89,89,90,89,89,89,88,90,89,89,90,88,90,88,89,91,89,89,90,90,89,89,89,90,89,89,89,88,89,90,89,89,90,89,89,89,89,89,88,89,90,87,89,90,90,89,89,90,88,87,88,89,89,89,89,87,86,89,89,89,88,90,90,90,89,90,89,90,89,89,90,89,88,90,90,93,88,89,89,89,90,90,88,89,87,89,90,87,89,90,89,88,89,89,89,87,87,87,89,88,89,88,89,90,90,90,89,89,90,89,90,87,87,88,90,89,89,89,90,87,87,90,90,89,90,89,90,88,89,90,87,89,87,89,90,90,89,89,89,89,89,89,87,89,87,88,89,89,89,87,89,88,90,86,88,89,88,90,89,87,88,89,89,87,87,88,89,89,90,87,89,87,87,87,90,89,89,88,90,90,88,89,88,89,89,87,90,87,89,89,86,90,88,89,90,91,87,88,89,87,90,90,87,88,87,86,90,88,88,88,88,89,88,90,90,88,89,90,89,84,90,89,88,87,87,88,85,88,89,89,90,89,89,89,88,84,90,89,87,85,90,87,86,89,86,88,85,87,88,85,86,88,89,89,89,91,87,87,88,89,89,88,86,89,89,88,85,90,90,88,88,89,87,86,85
40,36,36,36,36,36,36,35,36,36,36,36,36,36,36,36,36,36,35,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,36,36,36,36,36,35,36,36,36,36,36,36,36,36,36,35,36,36,36,36,36,36,36,38,36,36,36,36,36,36,36,36,35,36,36,34,35,36,36,36,36,35,36,35,36,36,35,35,36,36,36,35,35,36,36,35,36,36,36,36,36,36,36,34,36,36,36,36,36,36,36,36,35,35,36,35,36,36,35,36,36,36,36,38,35,35,36,36,34,35,36,34,36,35,35,36,35,35,36,36,36,36,35,35,35,35,36,35,36,36,36,35,34,35,35,35,35,35,35,34,35,36,36,36,35,36,36,35,35,36,35,34,36,35,36,35,36,36,35,36,35,35,36,37,35,36,36,35,36,36,36,36,36,36,36,36,36,35,34,36,35,35,36,35,33,36,36,36,35,36,34,36,36,36,36,36,36,35,35,34,36,36,36,36,35,36,36,34,35,36,36,36,35,35,35,35,36,35,34,34,36,34,34,38,35,34,35,35,34,34,35,36,35,35,35,34,36,36,36,35,35,34,35,34,35,35,34,35,35,33,36,36,36,35,36,35,34,33,35,35,34,35,35,34,35,36,36,34,35,36,34,36,34,36,35,36,35,34,36,34,34,36,36,39,33,36,35,35,36,35,35,35,35,34,36,35,35,36,36,35,35,36,35,34,34,36,35,33,36,34,35,36,36,36,36,35,36,36,36,35,35,34,35,35,35,36,36,36,35,35,34,36,33,34,36,36,36,35,36,36,35,35,36,37,35,35,34,36,36,35,33,35,33,36,36,35,34,33,35,35,35,35,34,36,36,36,33,34,34,36,34,35,36,34,35,35,34,36,34,34,35,34,36,35,36,34,34,36,33,36,36,34,35,35,36,33,34,35,35,36,34,35,36,37,33,34,36,34,36,36,35,34,35,34,35,35,33,35,35,34,31,36,33,36,34,35,33,34,36,34,36,33,34,35,32,34,36,34,36,33,34,35,35,33,36,34,34,33,36,36,33,36,33,35,32,32,33,32,31,36,32,35,36,38,33,35,34,35,35,35,34,35,36,36,33,34,36,34,35,34,35,30,34
40,36,36,36,36,36,36,36,36,36,35,36,36,36,36,36,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,37,36,36,35,36,36,36,36,36,36,36,35,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,36,36,36,36,35,36,36,36,36,35,36,36,36,36,36,33,36,36,36,36,36,36,36,38,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,36,36,35,36,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,36,36,35,36,36,36,36,36,36,36,36,36,36,34,36,35,36,34,36,36,38,35,36,36,36,35,36,36,36,36,36,36,35,36,36,36,36,36,36,36,36,34,36,36,36,36,36,36,36,36,36,36,35,35,36,36,35,36,35,34,35,36,35,36,36,34,35,35,35,36,36,36,36,35,34,36,35,36,36,36,37,35,35,36,36,35,36,36,36,35,36,36,36,36,36,36,35,36,35,36,35,36,36,36,35,36,36,36,36,35,35,36,36,35,36,36,35,36,35,35,36,36,36,35,36,36,34,35,36,35,35,36,36,36,36,35,36,36,34,36,38,35,35,36,36,36,36,36,35,36,36,36,36,36,35,36,36,36,35,35,36,36,36,36,36,36,36,36,36,35,36,36,34,36,36,36,36,35,34,36,36,36,36,35,34,36,36,34,36,34,36,35,35,36,36,36,35,35,35,35,38,36,35,36,36,36,36,36,35,35,34,34,36,35,35,36,36,34,36,36,36,36,35,36,35,36,35,36,35,36,35,35,34,36,36,35,36,35,35,35,35,36,35,36,35,36,36,36,36,36,36,36,34,36,35,36,35,35,35,35,36,35,35,35,36,35,36,35,35,36,35,36,36,35,35,36,36,36,34,35,35,34,35,34,36,35,36,36,36,35,36,35,36,36,36,36,36,35,36,36,36,36,35,36,35,35,36,35,35,36,36,36,36,36,35,35,36,36,33,36,37,36,35,36,36,36,36,34,35,34,36,36,34,36,35,36,36,36,35,31
59,54,54,54,53,54,54,54,54,54,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,53,54,54,54,54,54,54,53,54,54,54,53,54,54,54,54,54,53,54,54,54,54,53,54,54,54,54,54,57,54,54,53,54,54,54,54,54,54,54,52,54,54,53,54,54,54,52,54,54,54,53,54,54,54,54,54,54,54,54,54,54,54,54,52,54,54,54,54,54,52,54,54,53,54,53,54,54,54,53,54,52,54,54,54,53,54,54,54,57,54,54,54,53,54,54,54,53,53,54,54,54,54,54,54,53,54,54,54,52,53,54,53,54,53,54,53,54,54,53,54,54,54,54,53,54,54,53,54,54,54,53,54,54,54,54,52,54,54,54,54,54,53,54,54,52,54,54,54,57,52,54,53,53,53,54,54,54,52,53,54,53,54,54,54,54,54,53,54,53,53,54,54,54,53,54,54,52,54,54,53,53,54,53,54,52,54,54,53,53,54,53,54,53,54,53,54,53,53,54,53,54,53,52,54,53,54,54,53,55,54,53,54,54,53,54,54,54,53,54,54,53,54,54,53,53,54,53,53,54,54,54,53,52,54,54,54,54,54,53,54,54,53,53,52,54,54,53,54,53,54,53,53,53,54,53,53,54,54,53,54,54,54,54,53,54,54,52,54,57,54,53,53,54,54,54,54,54,52,54,54,52,54,54,53,53,54,53,53,53,53,52,53,54,53,54,54,54,53,54,53,53,54,53,54,53,51,52,54,53,54,54,54,51,53,54,53,54,54,54,54,52,53,54,52,52,52,53,54,57,54,54,54,54,53,54,54,54,53,50,54,54,54,53,53,53,54,52,53,53,53,53,54,52,54,52,54,52,54,53,54,52,54,51,54,52,52,52,53,53,54,53,54,53,54,53,52,54,53,54,54,52,54,53,51,54,53,54,53,56,54,53,53,53,54,54,52,54,52,54,54,54,53,53,53,54,54,52,53,53,54,53,51,50,54,54,52,53,52,54,52,53,53,53,54,53,53,54,53,51,54,53,54,53,53,51,54,52,53,54,52,54,54,51,53,52,54,52,53,56,54,51,54,53,54,53,53,53,53,52,53,53,54,51,53,53,52,53,49
