40,36,36,36,36,36,36,36,36,36,36,35,36,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,36,36,36,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,36,36,36,36,36,36,36,38,36,36,36,36,36,36,35,35,36,36,36,36,36,36,36,36,36,35,36,36,36,36,35,36,36,36,35,36,35,36,35,36,36,36,35,35,36,36,36,36,35,36,36,36,35,36,35,36,34,36,35,36,36,35,35,35,36,35,36,35,35,35,36,34,35,36,36,36,36,36,35,36,35,35,34,36,35,36,36,36,35,36,36,36,36,35,36,35,36,36,35,36,36,36,36,35,36,35,36,36,36,36,36,36,35,36,34,36,35,36,35,36,35,36,35,35,36,35,36,37,35,35,35,36,36,35,36,34,34,34,36,35,36,36,36,36,36,36,35,36,36,36,36,36,36,36,36,36,35,35,35,34,35,36,35,36,35,35,35,36,34,35,35,36,36,36,36,35,34,36,35,36,35,34,36,35,34,34,36,38,36,35,35,36,34,32,36,35,35,33,36,35,36,36,36,35,34,33,36,36,36,36,35,36,36,35,32,34,34,35,34,36,34,35,35,36,36,36,35,32,36,35,36,35,34,35,35,36,34,36,35,35,36,34,36,36,35,36,35,38,36,36,34,36,36,34,36,35,35,34,35,35,36,35,36,35,36,35,36,35,35,36,35,36,36,34,35,34,35,33,36,35,35,34,36,35,35,34,34,33,34,35,36,36,33,35,33,33,34,36,36,36,34,35,35,35,35,36,35,38,35,34,35,36,33,35,35,35,34,36,36,36,35,34,36,35,35,34,36,35,34,36,35,35,35,35,35,35,36,35,34,33,36,35,33,34,35,35,34,36,33,36,35,36,36,35,35,35,35,36,34,33,34,35,36,35,34,34,35,37,36,35,36,32,35,36,35,35,36,36,35,35,35,35,33,33,34,33,34,36,34,36,35,35,33,36,35,35,34,35,34,35,35,36,36,36,35,36,36,35,34,36,35,36,34,35,35,36,34,35,34,35,34,36,36,36,34,35,33,37,35,36,35,33,36,33,33,36,35,35,34,36,36,34,34,36,35,35,33
58,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,52,54,54,54,53,54,54,53,54,54,54,54,54,54,53,54,54,54,54,54,54,54,54,54,53,54,53,53,54,54,54,54,54,53,56,53,52,54,53,52,52,54,53,54,54,54,53,54,54,53,54,53,54,54,54,54,54,54,53,52,53,54,54,54,52,54,54,53,54,52,54,54,52,54,54,54,54,53,52,54,53,53,54,54,54,54,53,53,52,54,54,54,54,52,53,52,52,53,54,53,54,50,53,53,53,53,54,54,53,52,53,53,54,53,54,54,54,53,54,52,54,52,53,54,54,52,52,52,53,52,51,54,53,51,52,52,52,52,54,53,53,54,52,53,54,54,52,53,51,53,54,52,53,54,54,53,54,52,53,53,52,52,54,53,54,53,53,54,51,53,54,54,53,53,53,51,50,52,52,53,52,53,52,52,52,51,54,53,53,52,52,54,54,54,53,51,52,54,51,50,52,53,52,54,53,54,53,54,51,54,53,51,53,51,53,51,52,53,52,53,53,51,53,53,54,54,52,53,51,54,52,51,54,53,52,52,51,51,53,53,51,51,53,53,52,52,53,53,50,52,52,54,50,50,53,50,53,51,51,54,53,52,52,53,54,51,51,52,51,53,53,52,54,54,54,52,53,51,53,52,52,53,51,53,54,53,52,51,53,52,54,50,53,53,52,51,51,51,54,54,54,52,50,53,54,49,52,52,51,50,52,51,52,53,53,51,51,53,54,52,52,52,53,51,54,52,53,54,52,50,52,54,52,51,53,53,52,50,52,51,53,50,51,51,52,53,52,51,53,53,51,51,53,53,50,54,53,53,51,53,50,50,50,52,50,49,52,49,52,53,51,50,51,52,50,53,52,54,47,49,51,52,51,51,50,50,54,52,54,53,51,54,53,52,54,52,52,48,52,52,49,50,53,50,50,50,53,49,52,50,51,51,51,50,54,50,52,53,50,48,49,51,52,52,50,52,50,51,53,51,53,48,50,50,52,52,50,52,54,51,53,50,51,53,53,47,51,48,53,51,53,50,50,52,52,52,48,50,51,50,48,51,52,51,51,53,48,52,48,52,51,48,52,48
58,54,54,54,53,54,54,54,54,54,54,54,53,54,54,53,54,54,54,53,54,54,54,54,54,54,54,54,54,54,54,54,54,53,54,53,54,54,54,53,52,54,54,54,54,53,54,54,53,54,54,54,54,54,54,53,54,54,53,54,56,54,53,53,54,53,53,53,54,54,53,53,53,54,53,53,53,54,54,53,53,54,53,52,53,52,54,53,53,53,53,54,53,54,54,54,53,54,54,54,53,53,54,50,54,54,53,53,54,53,53,54,52,52,53,53,53,50,54,54,56,54,54,54,54,52,54,52,52,53,54,52,54,53,53,54,53,53,54,53,51,53,54,52,53,53,54,53,52,52,51,53,53,54,53,54,53,54,53,53,52,54,53,51,51,54,52,53,53,53,54,54,51,52,53,53,54,54,54,53,55,52,53,51,51,54,53,53,53,54,53,53,50,52,52,52,53,54,51,53,53,53,54,52,53,53,53,53,53,51,51,52,53,54,51,52,51,53,53,53,54,54,51,52,52,52,54,52,51,52,52,53,53,52,51,53,52,54,51,51,50,53,53,54,53,52,52,53,52,51,54,53,51,50,52,52,51,53,53,54,52,51,51,53,51,50,52,50,54,51,54,54,53,51,50,52,54,52,51,51,52,51,54,52,52,53,52,53,52,52,52,53,51,50,50,53,53,53,52,51,57,51,53,53,53,54,51,51,51,51,48,51,50,52,51,53,52,51,51,52,52,50,52,52,54,52,51,52,53,49,51,52,53,54,53,52,52,52,54,49,53,51,54,53,51,52,52,50,54,48,53,54,51,51,53,53,54,52,52,51,54,52,51,53,51,51,50,53,53,50,51,51,51,47,52,50,50,49,50,54,52,51,52,50,49,50,51,51,52,53,51,52,54,52,52,49,51,53,52,50,53,51,51,53,53,48,50,52,52,52,48,50,52,53,51,51,52,49,51,53,49,51,50,53,50,51,51,46,49,53,50,53,50,53,52,54,52,52,51,53,52,51,53,50,51,53,53,53,52,50,51,52,52,52,52,52,52,51,52,51,53,47,49,49,48,48,47,49,50,50,52,52,50,48,54,53,51,54,51,53,47,51,54,52,49,51,53,52,53,48,49,51,50,50,50,51,50,53,54,50
76,72,72,72,72,71,72,72,72,71,72,72,72,72,72,71,72,71,72,72,71,72,71,72,72,72,71,72,72,71,71,72,72,72,71,72,72,71,72,70,72,72,72,71,71,72,72,72,71,71,70,71,71,72,72,72,72,72,72,72,74,72,72,71,72,72,70,72,70,71,71,72,71,72,71,70,72,70,70,67,70,71,70,70,72,71,72,71,72,72,72,70,67,71,71,69,70,70,70,71,71,69,69,71,72,71,69,72,71,69,70,71,70,71,71,70,71,71,71,70,74,71,71,72,69,69,72,72,71,70,70,71,71,69,70,71,71,72,70,71,72,71,69,71,71,69,69,72,70,70,71,68,71,70,70,69,69,71,72,67,70,71,68,70,68,70,70,70,68,68,66,69,69,69,70,72,70,72,70,71,73,72,71,71,70,69,70,68,68,71,71,70,70,70,70,67,69,69,70,72,72,70,72,70,69,70,67,68,71,68,68,68,65,71,69,72,68,69,68,66,66,71,68,70,69,68,68,68,71,69,67,71,70,68,69,68,70,67,69,69,71,70,71,65,70,70,72,69,68,67,72,70,67,72,69,71,71,67,70,70,69,71,68,72,70,71,68,69,68,69,68,68,69,68,64,72,68,65,71,70,71,70,70,69,71,68,66,64,68,69,68,71,70,72,68,72,72,68,71,68,71,70,64,70,67,69,70,65,68,69,70,69,71,69,66,69,70,68,68,69,67,69,68,69,69,70,67,70,69,70,69,70,71,68,70,68,69,64,69,67,68,70,67,72,70,70,66,69,69,69,68,67,70,67,70,70,71,66,68,69,72,66,67,66,68,64,70,71,69,66,66,72,70,64,66,66,65,66,69,72,71,67,65,70,64,64,70,63,70,70,66,68,70,67,68,67,64,67,67,67,64,70,68,68,66,69,66,68,69,67,65,70,68,66,68,67,68,68,66,68,70,66,69,64,67,67,67,64,66,67,67,65,69,69,65,65,68,69,62,68,68,67,64,65,69,69,69,67,65,67,68,69,66,67,68,63,62,65,68,65,66,64,61,65,68,65,66,67,69,65,65,69,66,70,68,68,64,69,69,65,69,65,65,66,66,66,66,68,67,65,68,68,68,70,68,65,68,67,67,61
